Age,Best overall,Overall rating,Potential,foot,Value,Wage,Height_cm,Weight_kg,Acceleration,Sprint speed,Agility,Reactions,Balance,Stamina,Strength,Jumping,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Interceptions,Aggression,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total mentality,Att. Position,Vision,Penalties,Composure,Total power,Shot power,Long shots,Total stats,International reputation,On Loan,Team_encoded,Best position_CAM,Best position_CB,Best position_CDM,Best position_CF,Best position_CM,Best position_GK,Best position_LB,Best position_LM,Best position_LW,Best position_LWB,Best position_RB,Best position_RM,Best position_RW,Best position_RWB,Best position_ST,Years left,Forward Score,Midfielder Score,Defender Score,Goalkeeper Score,Position Category_Defender,Position Category_Forward,Position Category_Goalkeeper,Position Category_Midfielder
32,72,72,72,1,14.45736497045232,9.472781556562168,176,68,84,80,82.0,73,78.0,81,63,77.0,0.739240506329114,59,78,63,66,72.0,0.6814814814814815,66,65.0,64,61,72,0.3057851239669422,38,33,28.0,35,66,0.1100702576112412,10,15,13.0,12,7,0.7086834733893558,76,65.0,76.0,71.0,0.7331189710610932,73,67,1898,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,76.2,69.0,39.4,11.4,0.0,0.0,0.0,1.0
27,77,77,77,1,16.066802461833923,10.203629181337648,189,84,68,77,64.0,73,55.0,65,79,84.0,0.5746835443037975,65,30,77,71,30.0,0.5259259259259259,62,45.0,29,61,68,0.859504132231405,78,79,76.0,78,72,0.1053864168618267,9,15,10.0,12,9,0.6582633053221288,53,60.0,37.0,70.0,0.6109324758842445,50,45,1786,2,0,15.194365584226691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57.4,65.0,78.0,11.0,1.0,0.0,0.0,0.0
33,78,78,78,1,15.341567078850604,9.798182590890704,188,81,29,24,21.0,74,21.0,19,36,48.0,0.1012658227848101,14,15,18,23,16.0,0.0962962962962962,16,14.0,19,22,20,0.0826446280991735,12,15,18.0,19,20,0.8711943793911007,77,72,74.0,77,82,0.1484593837535014,13,47.0,19.0,65.0,0.1382636655948553,56,17,1067,2,0,14.14577520811147,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28.0,26.2,20.0,76.4,0.0,0.0,1.0,0.0
29,73,73,73,1,14.914123179965662,10.043292972227004,180,76,71,72,78.0,71,69.0,73,75,86.0,0.7316455696202532,50,72,78,66,69.0,0.7037037037037036,70,74.0,73,51,69,0.371900826446281,41,40,34.0,45,80,0.1053864168618267,12,14,6.0,8,15,0.7535014005602241,74,63.0,72.0,68.0,0.8263665594855305,80,76,1927,1,0,15.94160335414278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,73.0,64.4,47.0,11.0,0.0,1.0,0.0,0.0
31,77,77,77,0,15.955576839107596,10.308985993422082,181,74,74,64,85.0,78,82.0,85,48,82.0,0.8151898734177215,68,71,81,76,72.0,0.7506172839506172,80,71.0,54,70,81,0.5743801652892562,53,59,52.0,65,62,0.0936768149882904,14,7,15.0,6,8,0.7507002801120448,81,75.0,50.0,78.0,0.7266881028938907,71,73,2013,2,0,15.181159057218755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,72.0,77.4,55.4,10.0,0.0,0.0,0.0,1.0
27,74,74,74,1,15.341567078850604,10.799595985047786,172,69,84,71,79.0,75,79.0,68,63,79.0,0.7645569620253165,62,75,69,72,70.0,0.6864197530864197,73,67.0,60,58,72,0.243801652892562,36,23,25.0,41,78,0.1053864168618267,10,13,13.0,12,7,0.7507002801120448,76,67.0,71.0,66.0,0.7331189710610932,79,72,1899,1,0,15.020641598116184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,76.4,67.4,37.6,11.0,0.0,1.0,0.0,0.0
29,75,75,75,1,15.520258832020865,9.852246888342531,181,75,67,63,76.0,72,75.0,73,54,59.0,0.729113924050633,65,70,52,76,71.0,0.8222222222222222,79,77.0,74,75,80,0.6983471074380165,65,67,62.0,68,85,0.1334894613583138,15,12,14.0,16,10,0.8487394957983194,70,75.0,70.0,78.0,0.6527331189710612,78,72,2037,1,0,15.0429479581373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.4,75.8,63.2,13.4,0.0,0.0,0.0,1.0
27,71,71,73,1,14.346139397261563,9.680406499268877,188,83,45,50,47.0,70,39.0,34,46,56.0,0.1518987341772151,14,16,20,40,16.0,0.1333333333333333,17,15.0,13,38,23,0.1074380165289256,10,21,20.0,26,34,0.7775175644028103,72,69,62.0,68,71,0.2016806722689076,12,45.0,20.0,54.0,0.2057877813504823,47,14,1190,1,0,14.114393396060173,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,36.0,24.6,68.4,0.0,0.0,1.0,0.0
29,78,78,78,1,16.341239282272525,9.741027444837728,184,80,76,85,68.0,76,67.0,79,80,82.0,0.7620253164556963,80,53,69,76,69.0,0.7580246913580246,78,69.0,60,74,78,0.7975206611570248,70,75,73.0,76,80,0.1288056206088993,13,7,14.0,16,15,0.8095238095238095,77,69.0,52.0,80.0,0.8102893890675242,75,69,2100,2,0,15.58323552326768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,73.4,75.2,74.8,13.0,1.0,0.0,0.0,0.0
29,68,68,68,1,13.910821646859096,8.699681400989514,175,72,69,72,69.0,65,69.0,68,66,71.0,0.569620253164557,58,51,65,63,34.0,0.5209876543209876,68,42.0,28,60,65,0.7355371900826446,65,70,68.0,63,68,0.1077283372365339,15,9,12.0,13,7,0.6218487394957983,54,53.0,49.0,57.0,0.5144694533762058,51,37,1717,1,0,14.14577520811147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,62.2,61.8,66.4,11.2,1.0,0.0,0.0,0.0
27,74,74,74,0,15.319588176962746,10.839600519357369,166,70,85,79,90.0,65,84.0,65,34,55.0,0.6835443037974684,70,68,48,71,59.0,0.7580246913580246,79,76.0,66,62,76,0.3016528925619834,29,34,35.0,39,41,0.1334894613583138,16,12,8.0,16,15,0.5938375350140056,69,71.0,57.0,72.0,0.5594855305466238,75,78,1827,1,0,14.825515295178224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,77.2,69.0,34.2,13.4,0.0,0.0,0.0,1.0
27,78,77,78,1,16.341239282272525,11.050905878263569,187,78,68,67,68.0,76,64.0,77,81,86.0,0.8126582278481014,58,80,79,73,77.0,0.7777777777777777,78,73.0,77,60,79,0.3553719008264463,34,43,34.0,29,77,0.1077283372365339,8,14,8.0,13,13,0.7478991596638656,77,70.0,79.0,75.0,0.864951768488746,81,77,1978,2,0,16.062156645976792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,74.8,71.8,44.2,11.2,0.0,1.0,0.0,0.0
29,80,80,80,1,16.835935492889124,11.19822841866684,186,80,68,69,72.0,74,53.0,83,75,75.0,0.8177215189873418,68,80,65,83,73.0,0.8049382716049382,83,69.0,59,80,87,0.7107438016528926,61,72,64.0,72,76,0.126463700234192,11,13,13.0,13,14,0.8599439775910365,85,78.0,61.0,77.0,0.8167202572347267,78,76,2103,3,0,16.13186323145456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.6,82.2,68.8,12.8,0.0,0.0,0.0,1.0
29,71,71,71,0,14.077875591662238,9.546884034617923,190,89,41,36,50.0,68,39.0,20,62,60.0,0.0,8,5,11,17,5.0,0.0790123456790123,14,13.0,14,20,23,0.0495867768595041,15,12,10.0,14,18,0.7868852459016393,71,67,66.0,68,74,0.1372549019607843,14,38.0,30.0,45.0,0.2122186495176849,50,7,1060,1,0,15.510834318346877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.2,23.6,22.6,69.2,0.0,0.0,1.0,0.0
30,77,77,77,1,16.166885910365842,9.305741456739437,177,79,89,85,86.0,79,72.0,79,77,89.0,0.7721518987341772,64,77,71,67,72.0,0.728395061728395,79,64.0,62,63,79,0.3429752066115702,23,40,45.0,35,68,0.1007025761124121,12,14,10.0,7,10,0.7282913165266106,77,65.0,80.0,72.0,0.8488745980707395,80,72,1992,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,82.0,70.6,44.0,10.6,0.0,1.0,0.0,0.0
27,75,75,75,1,15.607270193858982,10.308985993422082,197,87,63,77,37.0,73,41.0,72,83,86.0,0.7569620253164557,54,78,80,64,69.0,0.582716049382716,64,54.0,45,55,70,0.2314049586776859,27,32,22.0,22,65,0.0960187353629976,6,7,8.0,16,14,0.680672268907563,78,60.0,83.0,75.0,0.819935691318328,80,67,1752,1,0,15.15615917098674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,72.4,64.2,37.2,10.2,0.0,1.0,0.0,0.0
31,73,72,72,1,14.45736497045232,10.373522431293592,182,70,81,82,77.0,70,69.0,77,73,83.0,0.759493670886076,66,71,70,68,71.0,0.7185185185185184,72,73.0,63,62,73,0.1239669421487603,23,14,18.0,21,48,0.1077283372365339,10,12,12.0,8,14,0.6274509803921569,74,72.0,74.0,75.0,0.7877813504823152,75,70,1846,2,0,14.144850341401751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,76.2,70.4,29.8,11.2,0.0,1.0,0.0,0.0
31,78,78,78,1,16.300417291085605,10.434145214930489,187,86,64,65,56.0,80,67.0,65,84,86.0,0.7898734177215191,50,79,80,76,73.0,0.6938271604938271,75,51.0,65,63,79,0.3223140495867769,40,36,27.0,32,70,0.1428571428571428,14,12,16.0,13,16,0.7927170868347339,81,73.0,92.0,80.0,0.8392282958199357,83,76,1939,2,1,15.56839858563022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,73.2,71.2,43.8,14.2,0.0,1.0,0.0,0.0
26,77,76,77,1,15.830413711839864,10.950824090522444,196,84,54,73,44.0,75,46.0,68,90,74.0,0.6607594936708862,64,58,73,71,41.0,0.6444444444444444,75,58.0,42,64,74,0.8305785123966942,73,76,77.0,72,79,0.0913348946135831,9,9,14.0,7,10,0.6946778711484594,58,55.0,49.0,77.0,0.6752411575562702,64,47,1843,1,0,15.855087595926976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.8,66.4,77.6,9.8,1.0,0.0,0.0,0.0
32,81,81,81,0,16.705882371415992,10.203629181337648,172,69,79,75,82.0,83,90.0,83,82,84.0,0.8101265822784811,85,65,68,81,67.0,0.8666666666666666,84,87.0,74,74,84,0.8429752066115703,74,78,77.0,75,78,0.1217798594847775,8,14,13.0,13,14,0.907563025210084,80,81.0,75.0,83.0,0.8842443729903537,81,78,2266,3,0,15.505060546058989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76.8,80.6,77.2,12.4,1.0,0.0,0.0,0.0
27,77,77,77,1,16.213405921671733,10.463131911491969,172,68,90,80,88.0,68,82.0,67,64,77.0,0.7240506329113925,72,67,59,74,60.0,0.8123456790123457,84,78.0,69,69,81,0.3347107438016529,28,44,34.0,41,56,0.1217798594847775,15,8,9.0,14,16,0.6442577030812325,71,69.0,58.0,75.0,0.7331189710610932,80,73,1945,1,0,16.103759876090805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80.2,72.0,42.2,12.4,0.0,1.0,0.0,0.0
27,75,75,75,1,15.607270193858982,10.691967639914864,172,65,90,88,91.0,68,87.0,76,62,73.0,0.6987341772151899,70,65,51,71,65.0,0.7654320987654321,81,75.0,61,69,76,0.371900826446281,41,41,33.0,43,70,0.0772833723653395,9,8,6.0,13,7,0.6750700280112044,70,71.0,52.0,70.0,0.7363344051446945,79,72,1934,1,0,15.9663176552186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80.6,72.6,44.0,8.6,0.0,1.0,0.0,0.0
28,72,72,72,1,14.690979711984754,9.546884034617923,175,62,92,91,90.0,70,83.0,78,71,86.0,0.7367088607594937,63,71,70,66,67.0,0.6172839506172839,70,66.0,53,46,67,0.3264462809917355,36,35,33.0,37,78,0.1334894613583138,15,13,13.0,14,12,0.6946778711484594,71,63.0,64.0,67.0,0.7909967845659165,77,67,1928,1,0,14.142550641399485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,80.2,64.0,42.4,13.4,0.0,1.0,0.0,0.0
27,74,73,74,1,14.946912992035967,11.407576060361786,184,79,63,69,66.0,76,66.0,33,71,74.0,0.5443037974683544,41,44,70,70,36.0,0.5012345679012346,57,29.0,31,69,69,0.8016528925619835,76,72,71.0,77,79,0.1100702576112412,10,13,15.0,13,6,0.6134453781512605,34,49.0,45.0,75.0,0.4019292604501608,49,31,1674,1,0,17.321190948226285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.4,58.0,73.4,11.4,1.0,0.0,0.0,0.0
27,75,75,75,1,15.424948670398354,10.518700218288163,192,89,54,69,38.0,73,44.0,68,84,80.0,0.4860759493670886,28,32,75,71,32.0,0.4938271604938271,59,28.0,31,70,64,0.8181818181818182,74,75,74.0,73,78,0.0796252927400468,8,9,9.0,10,8,0.6666666666666666,54,60.0,38.0,72.0,0.6205787781350482,67,27,1664,2,0,15.84386745887502,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,56.2,66.6,76.0,8.8,1.0,0.0,0.0,0.0
30,76,76,76,1,15.687312888712007,10.463131911491969,188,77,60,60,67.0,73,54.0,72,75,73.0,0.7139240506329114,60,63,66,76,63.0,0.7728395061728395,73,63.0,78,77,74,0.7933884297520661,73,74,70.0,77,79,0.1007025761124121,9,13,13.0,11,7,0.8515406162464987,69,71.0,73.0,77.0,0.7781350482315113,78,77,2021,1,0,14.836758281637008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.8,74.0,73.8,10.6,0.0,0.0,0.0,1.0
28,70,70,70,0,14.285514812209817,10.165890277802454,192,85,65,74,68.0,68,59.0,70,86,81.0,0.6556962025316456,39,73,70,62,61.0,0.5777777777777777,66,55.0,53,45,67,0.2809917355371901,30,36,27.0,32,81,0.0913348946135831,13,10,9.0,6,11,0.6974789915966386,72,61.0,68.0,68.0,0.7717041800643087,74,62,1754,1,1,14.598769493947636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,70.4,61.0,42.2,9.8,0.0,1.0,0.0,0.0
30,80,80,80,1,16.677711496036597,11.461642696843066,185,80,51,47,47.0,79,45.0,75,80,76.0,0.6481012658227848,59,43,74,79,47.0,0.711111111111111,72,55.0,62,75,76,0.9049586776859504,81,82,81.0,80,84,0.1147540983606557,12,11,14.0,16,6,0.8207282913165266,68,73.0,53.0,71.0,0.7942122186495177,80,69,1952,3,0,15.93447078849178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58.6,75.6,80.8,11.8,0.0,0.0,0.0,1.0
26,74,72,75,1,14.946912992035967,10.043292972227004,177,70,73,69,78.0,70,74.0,66,46,51.0,0.6759493670886076,68,66,43,74,62.0,0.7407407407407407,74,70.0,64,68,76,0.396694214876033,47,44,30.0,41,48,0.1241217798594847,10,8,14.0,15,16,0.6358543417366946,70,75.0,58.0,76.0,0.5144694533762058,65,65,1798,1,0,14.144850341401751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.4,71.8,41.6,12.6,0.0,0.0,0.0,1.0
27,78,77,77,1,16.213405921671733,11.373674891823535,172,72,74,65,80.0,74,89.0,54,63,78.0,0.8329113924050634,78,74,75,80,68.0,0.8469135802469135,81,81.0,74,78,81,0.7066115702479339,67,68,61.0,60,83,0.0936768149882904,11,10,13.0,7,9,0.8263305322128851,75,80.0,62.0,77.0,0.6816720257234727,77,73,2103,2,0,15.924953366030302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.2,74.6,63.8,10.0,0.0,0.0,0.0,1.0
26,80,79,80,1,16.759949589762293,11.225256725762891,187,84,76,78,65.0,72,65.0,79,79,85.0,0.6278481012658228,71,40,72,72,39.0,0.6493827160493827,71,68.0,33,69,74,0.9008264462809918,79,83,81.0,81,83,0.1100702576112412,10,7,14.0,11,15,0.7507002801120448,60,64.0,45.0,71.0,0.7363344051446945,67,52,1960,2,1,16.592015673373506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.4,71.6,80.6,11.4,1.0,0.0,0.0,0.0
27,80,78,80,1,16.52356082573315,10.545367754151744,186,76,64,76,62.0,78,63.0,71,79,80.0,0.5924050632911393,64,37,73,74,32.0,0.5901234567901235,64,54.0,39,68,66,0.8884297520661157,78,81,81.0,78,78,0.1030444964871194,9,9,14.0,10,12,0.6862745098039216,53,60.0,41.0,73.0,0.6495176848874598,65,40,1853,2,0,16.086160515055486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,61.2,67.8,79.4,10.8,1.0,0.0,0.0,0.0
28,78,78,80,1,16.300417291085605,10.404293143019792,191,82,53,56,49.0,76,58.0,40,67,69.0,0.1215189873417721,15,13,14,32,20.0,0.1259259259259259,14,18.0,20,27,24,0.1074380165289256,17,18,16.0,25,34,0.8758782201405152,78,76,74.0,80,76,0.2549019607843137,14,60.0,23.0,60.0,0.3794212218649518,56,19,1331,1,0,15.279579279521986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38.4,36.6,28.6,76.8,0.0,0.0,1.0,0.0
28,77,76,76,1,15.830413711839864,11.050905878263569,177,77,88,81,87.0,77,76.0,77,74,84.0,0.8075949367088608,68,77,68,73,79.0,0.6962962962962962,77,63.0,52,67,75,0.3099173553719008,39,36,25.0,37,68,0.1030444964871194,11,7,10.0,11,15,0.742296918767507,78,75.0,72.0,79.0,0.8135048231511255,78,73,1978,1,0,15.42250313356026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,80.2,73.4,42.2,10.8,0.0,1.0,0.0,0.0
26,75,75,76,0,15.607270193858982,10.691967639914864,171,68,69,73,79.0,75,83.0,86,66,71.0,0.6582278481012659,67,47,66,79,47.0,0.7358024691358024,69,73.0,62,72,74,0.7933884297520661,73,73,71.0,67,76,0.1100702576112412,9,14,13.0,12,9,0.803921568627451,75,75.0,59.0,79.0,0.6945337620578778,72,54,2010,1,0,15.330479270976832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.0,77.2,70.0,11.4,1.0,0.0,0.0,0.0
26,72,69,72,1,14.285514812209817,9.741027444837728,178,74,75,71,73.0,66,71.0,72,74,77.0,0.7012658227848102,70,62,61,69,61.0,0.7481481481481481,71,72.0,67,70,75,0.6776859504132232,65,65,59.0,62,84,0.0913348946135831,6,11,8.0,14,10,0.7759103641456583,68,69.0,59.0,65.0,0.77491961414791,80,71,1988,1,0,14.150028994683735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71.8,71.0,65.0,9.8,0.0,0.0,0.0,1.0
29,75,75,75,1,15.520258832020865,10.34177474101152,188,90,67,74,63.0,73,48.0,72,88,86.0,0.7772151898734178,69,78,75,70,61.0,0.6222222222222221,71,66.0,50,47,70,0.1694214876033057,21,25,20.0,22,60,0.0889929742388758,12,9,8.0,12,7,0.6274509803921569,77,67.0,63.0,65.0,0.8456591639871383,80,70,1781,1,0,15.977804821093384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,74.0,65.2,35.2,9.6,0.0,1.0,0.0,0.0
26,79,79,83,1,16.759949589762293,9.680406499268877,195,95,39,43,35.0,79,37.0,35,76,62.0,0.1417721518987341,17,14,19,35,17.0,0.1925925925925925,21,29.0,21,33,26,0.1652892561983471,27,21,17.0,25,24,0.882903981264637,80,76,72.0,79,80,0.2100840336134453,16,52.0,23.0,53.0,0.3633440514469453,54,19,1303,1,1,16.701100071867394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,34.2,36.2,33.2,77.4,0.0,0.0,1.0,0.0
26,76,76,77,1,15.894952224644102,10.645448706505872,175,72,92,94,82.0,73,80.0,87,83,78.0,0.6531645569620254,66,58,55,70,55.0,0.6444444444444444,81,59.0,40,56,77,0.7768595041322315,70,74,69.0,66,73,0.126463700234192,15,13,9.0,14,13,0.7366946778711484,66,60.0,63.0,63.0,0.7395498392282958,65,50,2006,1,0,16.069258800303665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,78.0,70.0,72.4,12.8,1.0,0.0,0.0,0.0
29,79,79,79,0,16.648723960844016,9.798182590890704,177,71,81,78,76.0,78,70.0,78,69,75.0,0.8354430379746836,79,79,59,75,84.0,0.8345679012345678,80,79.0,78,73,80,0.7520661157024794,73,70,64.0,70,79,0.1007025761124121,14,7,8.0,9,15,0.8711484593837535,80,76.0,71.0,74.0,0.8231511254019293,86,81,2174,1,0,15.944647541569053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80.8,76.4,69.2,10.6,0.0,0.0,0.0,1.0
29,81,81,81,1,16.88356353960952,10.645448706505872,182,79,60,68,55.0,83,73.0,68,77,78.0,0.6582278481012659,54,42,75,80,55.0,0.6641975308641975,57,58.0,51,81,74,0.9214876033057852,83,83,82.0,86,83,0.0983606557377049,12,9,8.0,12,11,0.7591036414565826,39,67.0,61.0,79.0,0.6495176848874598,69,43,1937,3,0,16.22075744589696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,59.2,74.0,82.2,10.4,1.0,0.0,0.0,0.0
26,78,76,77,1,16.012735246411598,11.097425172408933,195,96,51,55,47.0,76,33.0,81,91,81.0,0.7240506329113925,66,63,74,78,51.0,0.7407407407407407,75,72.0,51,77,77,0.8181818181818182,75,76,72.0,76,76,0.0960187353629976,14,9,10.0,8,10,0.8011204481792717,70,75.0,54.0,81.0,0.829581993569132,76,62,1962,1,0,15.511651946338452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,64.0,77.6,78.0,10.2,0.0,0.0,0.0,1.0
27,79,79,80,1,16.52356082573315,9.99884318585288,192,83,55,49,53.0,76,51.0,25,55,67.0,0.1240506329113924,13,16,19,29,18.0,0.0691358024691357,19,12.0,12,19,18,0.0206611570247933,10,10,10.0,11,24,0.8805620608899297,80,74,73.0,76,83,0.0840336134453781,8,30.0,22.0,56.0,0.2829581993569132,55,19,1191,1,0,14.850067346467664,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,38.8,24.2,19.2,77.2,0.0,0.0,1.0,0.0
30,78,78,78,1,16.454567959008102,10.434145214930489,172,81,74,79,71.0,77,84.0,76,86,92.0,0.8101265822784811,59,77,81,71,78.0,0.6888888888888889,77,58.0,57,62,77,0.4132231404958678,38,46,41.0,38,90,0.0866510538641686,11,6,6.0,10,14,0.8011204481792717,78,68.0,77.0,72.0,0.909967845659164,85,77,2021,2,0,15.917768950364996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,78.4,70.8,49.8,9.4,0.0,1.0,0.0,0.0
29,76,76,76,1,15.830413711839864,10.434145214930489,184,81,65,63,67.0,77,67.0,89,76,83.0,0.7848101265822786,61,73,77,77,68.0,0.6839506172839506,73,55.0,51,75,75,0.8099173553719009,74,75,72.0,76,79,0.0819672131147541,8,14,7.0,10,6,0.8095238095238095,75,73.0,51.0,76.0,0.852090032154341,77,73,2042,2,0,15.643032789600763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,77.8,74.6,9.0,0.0,0.0,0.0,1.0
27,70,70,70,0,14.346139397261563,10.404293143019792,182,87,69,67,65.0,68,73.0,72,80,87.0,0.6911392405063291,46,72,77,56,68.0,0.6098765432098765,63,61.0,60,47,68,0.243801652892562,30,30,24.0,24,76,0.0960187353629976,11,11,14.0,9,6,0.6134453781512605,72,48.0,64.0,67.0,0.7942122186495177,76,65,1759,1,0,14.598769493947636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,69.4,58.2,37.6,10.2,0.0,1.0,0.0,0.0
28,70,70,70,0,14.151983508870948,10.203629181337648,181,70,83,87,77.0,57,71.0,73,64,59.0,0.6430379746835444,70,50,60,68,52.0,0.6716049382716048,71,68.0,47,65,73,0.6900826446280992,57,70,65.0,59,73,0.0772833723653395,7,11,7.0,9,9,0.6554621848739496,65,60.0,42.0,70.0,0.6270096463022508,72,60,1861,1,0,16.39705065605334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2,72.6,67.8,63.0,8.6,1.0,0.0,0.0,0.0
27,73,71,73,1,14.508658238524095,9.741027444837728,185,75,57,66,56.0,71,65.0,76,82,76.0,0.5088607594936709,62,22,67,69,27.0,0.5432098765432098,59,51.0,28,68,66,0.7644628099173554,70,72,68.0,69,69,0.1100702576112412,12,8,9.0,14,14,0.6134453781512605,51,58.0,37.0,68.0,0.6012861736334405,54,32,1705,1,0,14.144850341401751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,51.6,67.4,72.2,11.4,1.0,0.0,0.0,0.0
